발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018123000,52,야,일,1,1,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1124182.0,1974083.0,128.90976,37.75797532
2018,2018110821,20,야,목,1,4,0,2,1,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,승합차,승합차,1039766.0,1926326.0,127.9489056,37.33509446
2018,2018012910,5,주,월,1,1,0,0,0,강원,속초시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,1095826.0,2021685.0,128.5942641,38.19034213
2018,2018072503,36,야,수,1,1,0,0,0,강원,영월군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,이륜차,없음,없음,1076422.0,1916671.0,128.3616778,37.24578081
2018,2018041115,25,주,수,1,1,0,0,0,강원,영월군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1078984.0,1908461.0,128.3896926,37.17157018
2018,2018110118,0,야,목,1,2,1,0,0,강원,평창군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1080903.7,1934596.6,128.4141597,37.4069619
2018,2018101116,45,주,목,1,1,0,0,0,강원,평창군,차대사람,보도통행중,보도통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,보행자,보행자,1093087.1,1959876.1,128.5550076,37.63363905
2018,2018030417,50,주,일,1,1,0,0,0,강원,평창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1084196.2,1946810.3,128.452754,37.51674411
2018,2018011510,10,주,월,1,3,1,1,0,강원,화천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,없음,없음,1022336.0,2014605.0,127.7548592,38.13135548
2018,2018091413,35,주,금,1,1,0,0,0,강원,태백시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,1133561.6,1904074.0,129.0035298,37.12582928
2018,2018110915,31,주,금,1,1,0,0,0,강원,태백시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,승용차,없음,없음,1135858.0,1900257.0,129.0286809,37.09110348
2018,2018010108,55,주,월,1,1,0,0,0,강원,정선군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1101038.0,1938832.0,128.6422069,37.44315355
2018,2018041108,40,주,수,1,1,0,0,0,강원,횡성군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,농기계,농기계,원동기장치자전거,원동기장치자전거,1053962.0,1951452.0,128.1109915,37.56084445
2018,2018042210,52,주,일,1,1,0,0,0,강원,인제군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1062484.0,2015130.0,128.2129814,38.13419987
2018,2018082606,12,주,일,1,1,0,0,0,강원,인제군,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,이륜차,이륜차,1059595.0,2010415.0,128.1796244,38.09190331
2018,2018071400,10,야,토,1,1,0,0,0,강원,동해시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1141713.0,1946775.9,129.1034145,37.50939243
2018,2018103007,40,주,화,1,1,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,999106.0,1849246.0,127.4899992,36.6411121
2018,2018052319,53,야,수,1,1,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,997875.0,1851111.0,127.4762233,36.65792305
2018,2018070421,2,야,수,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,995765.0,1860281.0,127.4525636,36.74058248
2018,2018062911,15,주,금,1,1,0,0,0,충북,충주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,없음,없음,1051552.0,1892084.0,128.0795854,37.02586806
2018,2018051315,58,주,일,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1036552.0,1887157.0,127.9107102,36.98215897
2018,2018020614,25,주,화,1,1,0,0,0,충북,충주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,자전거,자전거,1038688.0,1886968.0,127.9347007,36.98036983
2018,2018012822,7,야,일,1,3,0,2,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,1029020.0,1886140.0,127.8260405,36.97325403
2018,2018062102,40,야,목,1,1,0,0,0,충북,제천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,화물차,1063264.0,1905999.0,128.212425,37.15057614
2018,2018102501,25,야,목,2,4,2,0,0,충북,제천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타,기타,승용차,승용차,승용차,승용차,1062716.0,1898345.0,128.2056137,37.08162323
2018,2018043020,10,야,월,1,1,0,0,0,충북,영동군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,기타,기타,이륜차,이륜차,없음,없음,1018941.0,1799508.0,127.7106706,36.19252341
2018,2018090915,40,주,일,1,1,0,0,0,충북,영동군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1027046.0,1787380.0,127.8004002,36.08298947
2018,2018110312,5,주,토,1,1,0,0,0,충북,보은군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,화물차,없음,없음,1017546.0,1825187.0,127.6957326,36.42405685
2018,2018091120,13,야,화,1,1,0,0,0,충북,음성군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,997608.0,1886812.0,127.4731235,36.97975637
2018,2018081906,0,주,일,1,2,0,1,0,충북,음성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,1014800.0,1877005.0,127.6661005,36.89123785
2018,2018072406,32,주,화,1,1,0,0,0,충북,옥천군,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,화물차,화물차,1007061.0,1811301.6,127.5786424,36.299009
2018,2018061412,45,주,목,1,1,0,0,0,충북,옥천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1001322.0,1815513.0,127.514731,36.33700168
2018,2018051821,50,야,금,1,1,0,0,0,충북,단양군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1088201.0,1897779.0,128.4922439,37.0744696
2018,2018110123,30,야,목,1,1,0,0,0,충북,진천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,994243.0,1879120.0,127.435373,36.9104022
2018,2018102714,20,주,토,1,1,0,0,0,충북,진천군,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,999012.0,1877336.0,127.4889112,36.89433725
2018,2018042913,15,주,일,1,1,0,0,0,충북,진천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,농기계,농기계,이륜차,이륜차,984621.0,1877185.0,127.3273977,36.89285121
2018,2018020419,5,야,일,1,6,2,3,0,충북,진천군,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,승합차,승용차,승용차,995449.0,1880162.0,127.448905,36.91980196
2018,2018021622,30,야,금,1,6,2,3,0,충북,청주시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,994305.0,1848308.0,127.4362992,36.63263943
2018,2018052414,57,주,목,1,1,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,995862.0,1829234.0,127.4538172,36.46069316
2018,2018081313,3,주,월,1,3,0,2,0,충북,청주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,996338.0,1846343.0,127.4590484,36.61493495
2018,2018091613,18,주,일,1,1,0,0,0,충북,청주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,이륜차,이륜차,995639.0,1852106.0,127.4511989,36.66688529
2018,2018020300,0,야,토,1,6,1,4,0,충북,음성군,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,특수차,특수차,화물차,화물차,998474.0,1891553.0,127.4828443,37.02249557
2018,2018060403,34,야,월,1,1,0,0,0,충북,진천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,998242.6,1873534.0,127.4802847,36.86006256
2018,2018070415,40,주,수,1,9,0,8,0,충북,충주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1034734.0,1878893.0,127.8899032,36.90773367
2018,2018120603,55,야,목,1,20,13,6,0,충북,충주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승합차,승합차,건설기계,건설기계,1023200.0,1893418.0,127.7608774,37.03902185
2018,2018083003,5,야,목,1,1,0,0,0,경기,광주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,없음,없음,977922.0,1940416.0,127.2503452,37.4626871
2018,2018040405,19,야,수,1,3,0,2,0,충북,괴산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1045118.0,1861366.0,128.0054238,36.74929965
2018,2018111318,0,야,화,1,3,1,1,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1020790.0,1894186.0,127.7337991,37.04600131
2018,2018112018,0,야,화,1,5,0,4,0,충북,충주시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,승용차,승용차,1019524.0,1898849.0,127.7196833,37.08806201
2018,2018021118,10,야,일,1,3,1,1,0,충남,서산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승용차,승용차,913532.0,1858820.0,126.5316965,36.72348246
2018,2018030121,45,야,목,1,2,0,1,0,충남,천안시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,966886.0,1879802.0,127.1282419,36.91598603
2018,2018101722,59,야,수,1,1,0,0,0,충남,천안시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,968789.0,1869750.0,127.1500193,36.82543763
2018,2018041022,25,야,화,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,966214.0,1867122.0,127.1212622,36.80165899
2018,2018032507,20,주,일,1,1,0,0,0,충남,논산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,967716.0,1811783.0,127.1404177,36.30283418
2018,2018012907,0,주,월,1,1,0,0,0,충남,논산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,963675.0,1798309.0,127.0960352,36.18121746
2018,2018060716,0,주,목,1,1,0,0,0,충남,계룡시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,975718.0,1812385.0,127.229525,36.30849628
2018,2018062221,15,야,금,1,1,0,0,0,충남,논산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962288.0,1799852.0,127.0805368,36.19507521
2018,2018011018,50,야,수,1,1,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,929667.0,1847325.0,126.7134209,36.62119841
2018,2018112001,7,야,화,3,5,2,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,924268.0,1845606.0,126.6532157,36.60528942
2018,2018090311,0,주,월,1,1,0,0,0,충남,홍성군,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,이륜차,이륜차,918030.0,1844724.0,126.5835684,36.5968232
2018,2018071010,0,주,화,1,4,0,3,0,충남,홍성군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,농기계,농기계,승용차,승용차,923578.0,1840088.0,126.6460493,36.55549476
2018,2018071521,0,야,일,1,1,0,0,0,충남,아산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943350.0,1861680.0,126.8653748,36.75151133
2018,2018081312,0,주,월,1,1,0,0,0,충남,아산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,955257.0,1864627.0,126.9985856,36.77871351
2018,2018061416,50,주,목,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,956135.0,1864719.0,127.0084193,36.77958391
2018,2018011405,30,야,일,1,1,0,0,0,충남,아산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,보행자,보행자,948310.0,1858532.0,126.92115,36.72341747
2018,2018091523,20,야,토,1,1,0,0,0,충남,아산시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,이륜차,이륜차,946019.0,1861852.0,126.8952608,36.7532175
2018,2018080411,21,주,토,1,1,0,0,0,충남,서천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,없음,없음,923768.0,1794361.0,126.6526509,36.14330743
2018,2018062009,35,주,수,1,2,0,1,0,충남,보령시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,923764.0,1799866.0,126.6520721,36.19293305
2018,2018040419,25,야,수,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,919076.0,1829245.0,126.5968849,36.45738448
2018,2018121118,0,야,화,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,919699.0,1830458.0,126.603711,36.46837104
2018,2018120308,50,주,월,1,2,0,1,0,충남,공주시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,959872.0,1813283.0,127.0529755,36.3160623
2018,2018091705,10,야,월,1,1,0,0,0,충남,공주시,차대차,추돌,추돌,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,사륜오토바이(ATV),사륜오토바이(ATV),965721.0,1843904.0,127.1167761,36.59233825
2018,2018010403,8,야,목,1,1,0,0,0,세종,세종,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,고가도로위,승용차,승용차,보행자,보행자,982019.0,1844291.0,127.2989699,36.59627361
2018,2018092121,37,야,금,1,1,0,0,0,세종,세종,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,970285.0,1859224.0,127.1672047,36.73059799
2018,2018022114,20,주,수,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,924047.0,1877744.0,126.647546,36.89495776
2018,2018040421,10,야,수,1,2,1,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,화물차,보행자,보행자,916814.0,1892117.0,126.5647932,37.02389568
2018,2018090913,0,주,일,1,1,0,0,0,충남,당진시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,927869.0,1868160.0,126.6913485,36.80886994
2018,2018052910,20,주,화,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,913849.0,1886080.0,126.5321538,36.96921596
2018,2018052915,35,주,화,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,936384.0,1883142.0,126.7855451,36.94452719
2018,2018072407,38,주,화,1,1,0,0,0,충남,금산군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,기타,기타,농기계,농기계,없음,없음,995489.0,1781021.0,127.4499323,36.02602363
2018,2018071817,2,주,수,1,1,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,운전자법규위반,과속,기타,기타,화물차,화물차,자전거,자전거,938093.0,1828626.0,126.8091488,36.45322156
2018,2018111806,10,주,일,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,969104.0,1866764.0,127.1536728,36.79853053
2018,2018082612,53,주,일,1,1,0,0,0,충남,천안시,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,968074.0,1866766.0,127.1421271,36.79851438
2018,2018090713,15,주,금,1,1,0,0,0,충남,천안시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,978942.0,1862046.0,127.2640807,36.7562692
2018,2018090417,50,주,화,1,3,1,1,0,충남,태안군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,화물차,화물차,892313.0,1862284.0,126.2936321,36.7525329
2018,2018110501,48,야,월,1,2,0,0,1,충남,태안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),승용차,승용차,893620.0,1861225.0,126.3084186,36.74313581
2018,2018021317,0,주,화,1,2,1,0,0,충남,태안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,893516.0,1852495.0,126.3084692,36.66444132
2018,2018092315,25,주,일,1,2,0,0,1,충남,태안군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,사륜오토바이(ATV),사륜오토바이(ATV),승용차,승용차,883489.0,1856539.0,126.1956793,36.69971294
2018,2018050410,50,주,금,2,2,0,0,0,대전,유성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,984855.0,1818362.0,127.3311845,36.36256825
2018,2018042223,35,야,일,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,965126.0,1757387.0,127.1139733,35.8123286
2018,2018021019,30,야,토,1,1,0,0,0,전북,전주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,967929.0,1757314.0,127.1450026,35.81176605
2018,2018072620,50,야,목,1,1,0,0,0,전북,전주시,차대사람,차도통행중,차도통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,968036.0,1759262.1,127.146109,35.82933369
2018,2018013001,10,야,화,1,1,0,0,0,전북,전주시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,승용차,승용차,962153.8,1761666.4,127.0808714,35.85080133
2018,2018021413,10,주,수,1,1,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,957344.0,1765623.0,127.0273949,35.88627579
2018,2018100116,11,주,월,1,1,0,0,0,전북,군산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,자전거,자전거,936872.0,1768597.0,126.8003531,35.91198109
2018,2018073105,45,야,화,1,1,0,0,0,전북,군산시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,938928.5,1771234.6,126.8229412,35.93589081
2018,2018042119,40,야,토,1,1,0,0,0,전북,군산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,932158.0,1772830.0,126.7477504,35.94982696
2018,2018070921,10,야,월,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,926105.0,1775431.0,126.6803968,35.97283578
2018,2018022322,17,야,금,1,1,0,0,0,전북,군산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,931733.4,1775708.3,126.742795,35.97574584
2018,2018083119,55,야,금,1,1,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,957030.4,1787769.3,127.0227195,36.0859254
2018,2018042901,40,야,일,1,1,0,0,0,전북,익산시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,950890.9,1776605.9,126.9552218,35.984991
2018,2018022318,50,야,금,1,1,0,0,0,전북,정읍시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,943623.5,1739911.6,126.8771963,35.6537738
2018,2018010507,7,주,금,1,1,0,0,0,전북,김제시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,943263.0,1757253.0,126.8719878,35.81009983
2018,2018093019,5,야,일,1,1,0,0,0,전북,김제시,차량단독,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,없음,없음,956600.4,1751746.0,127.0199105,35.76112956
2018,2018100108,30,주,월,1,1,0,0,0,전북,김제시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,승용차,승용차,958236.1,1754757.8,127.0378471,35.78835477
2018,2018091915,45,주,수,1,1,0,0,0,전북,김제시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,승용차,승용차,945337.9,1756043.1,126.895036,35.79930947
2018,2018112112,40,주,수,1,1,0,0,0,전북,남원시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,991613.0,1712563.0,127.4076276,35.40875618
2018,2018083018,0,야,목,1,1,0,0,0,전북,남원시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,교량위,농기계,농기계,없음,없음,979866.4,1709834.7,127.2783214,35.38398747
2018,2018112816,3,주,수,2,4,2,0,0,전북,남원시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,건설기계,건설기계,984444.0,1709614.0,127.3287265,35.38207941
2018,2018041417,48,주,토,1,1,0,0,0,전북,남원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,995449.0,1718076.0,127.4498456,35.45849067
2018,2018042415,50,주,화,1,1,0,0,0,전북,고창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,건설기계,건설기계,913188.0,1704573.0,126.5447819,35.33297272
2018,2018091514,10,주,토,1,7,6,0,0,전북,고창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,914215.0,1714912.0,126.5549946,35.42627425
2018,2018102517,30,주,목,1,1,0,0,0,전북,고창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,910305.0,1719126.0,126.5114633,35.46392055
2018,2018072920,27,야,일,1,5,3,1,0,전북,부안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,화물차,화물차,907618.6,1736554.8,126.4798724,35.6207986
2018,2018012019,5,야,토,1,1,0,0,0,전북,부안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,주차장,주차장,승용차,승용차,보행자,보행자,931115.8,1748244.7,126.738317,35.72810802
2018,2018032216,37,주,목,1,1,0,0,0,전북,순창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타,기타,이륜차,이륜차,건설기계,건설기계,976201.0,1716007.0,127.2377841,35.43956066
2018,2018100214,10,주,화,1,1,0,0,0,전북,장수군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,없음,없음,1008694.0,1750656.0,127.5961633,35.75222144
2018,2018052513,40,주,금,1,1,0,0,0,전북,무주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,화물차,없음,없음,1029273.8,1769243.8,127.8244735,35.91941259
2018,2018062512,12,주,월,1,1,0,0,0,전북,무주군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1029294.1,1769247.4,127.8246987,35.91944444
2018,2018081707,6,주,금,1,1,0,0,0,전북,완주군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,966233.4,1772717.7,127.1255811,35.95058785
2018,2018070314,16,주,화,1,6,4,1,0,전북,완주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,없음,없음,964904.0,1769650.0,127.110976,35.9228831
